20.0937 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002E527EFACD0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002E527EFAC70>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002E527EFAAF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002E5283EBF40>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1600,  900]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
20.0938 	EXP 	window1: mouseVisible = True
20.0938 	EXP 	window1: backgroundImage = ''
20.0939 	EXP 	window1: backgroundFit = 'none'
20.0964 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
20.0964 	EXP 	window1: recordFrameIntervals = False
20.2592 	EXP 	window1: recordFrameIntervals = True
20.4419 	EXP 	Screen (0) actual frame rate measured at 60.25Hz
20.4419 	EXP 	window1: recordFrameIntervals = False
20.4421 	EXP 	window1: mouseVisible = False
20.4422 	EXP 	exp08: status = STARTED
20.4427 	EXP 	window1: mouseVisible = True
20.4429 	EXP 	window1: mouseVisible = True
20.4528 	EXP 	Created startDisc = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1.        ,  0.00392157, -1.        ]), fillColorSpace='rgb', fillRGB=array([-1.        ,  0.00392157, -1.        ]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='startDisc', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.4530 	EXP 	window1: mouseVisible = True
20.4589 	EXP 	Created probeReady = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probeReady', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.4592 	EXP 	window1: mouseVisible = True
20.6400 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.32]), rgb=UNKNOWN, text='準備ができたらマウスの左ボタンをクリックしてください', units='height', win=Window(...), wrapWidth=1)
20.6401 	EXP 	window1: mouseVisible = True
20.6402 	EXP 	window1: mouseVisible = False
20.6403 	EXP 	window1: mouseVisible = False
20.6407 	EXP 	window1: mouseVisible = True
20.6434 	EXP 	Created path1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='path1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([0.24, 0.02]), units='height', vertices=ndarray(...), win=Window(...))
20.6435 	EXP 	window1: mouseVisible = True
20.6459 	EXP 	Created path2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='path2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([0.24, 0.02]), units='height', vertices=ndarray(...), win=Window(...))
20.6461 	EXP 	window1: mouseVisible = True
20.6485 	EXP 	Created path3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='path3', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([0.24, 0.02]), units='height', vertices=ndarray(...), win=Window(...))
20.6486 	EXP 	window1: mouseVisible = True
20.6519 	EXP 	Created path4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='path4', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([0.24, 0.02]), units='height', vertices=ndarray(...), win=Window(...))
20.6522 	EXP 	window1: mouseVisible = True
20.6581 	EXP 	Created path5 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='path5', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([0.24, 0.02]), units='height', vertices=ndarray(...), win=Window(...))
20.6584 	EXP 	window1: mouseVisible = True
20.6712 	EXP 	Created goalDisc = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=False, fillColor=array([-1.        ,  0.00392157, -1.        ]), fillColorSpace='rgb', fillRGB=array([-1.        ,  0.00392157, -1.        ]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='goalDisc', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.6713 	EXP 	window1: mouseVisible = True
